agent,title,date,url,attachment_url,attachment_name,attachment_webfile_id,attachment_times
1036,关于2016-2017学年第一学期概率论与数理统计期末考试安排的通知-福州大学教务处,2016-12-27,https://jwch.fzu.edu.cn/info/1036/8052.htm,,,,
1036,关于2017年元旦放假课程调整的通知-福州大学教务处,2016-12-27,https://jwch.fzu.edu.cn/info/1036/8090.htm,,,,
1036,关于2016-2017学年第一学期高等数学(A、B、C)上、D期末考试安排的通知-福州大学教务处,2016-12-26,https://jwch.fzu.edu.cn/info/1036/8089.htm,,,,
1036,关于2016-2017学年第一学期线性代数、线性代数与解析几何期末考试安排的通知-福州大学教务处,2016-12-26,https://jwch.fzu.edu.cn/info/1036/8088.htm,,,,
1036,关于2016-2017第一学期大学英语（一）期末考试安排的通知-福州大学教务处,2016-12-19,https://jwch.fzu.edu.cn/info/1036/8085.htm,,,,
1036,关于2016-2017第一学期大学英语（二）期末考试安排的通知-福州大学教务处,2016-12-19,https://jwch.fzu.edu.cn/info/1036/8086.htm,,,,
1036,关于2016-2017第一学期工程制图、画法几何期末考试安排的通知-福州大学教务处,2016-12-19,https://jwch.fzu.edu.cn/info/1036/8087.htm,,,,
1036,关于2016-2017学年第二学期学生学期选课的通知-福州大学教务处,2016-12-17,https://jwch.fzu.edu.cn/info/1036/8084.htm,,,,
1036,关于做好期末复习考试及下学期开学等工作的通知-福州大学教务处,2016-12-09,https://jwch.fzu.edu.cn/info/1036/8083.htm,,,,
1036,第十四届物理实验竞赛初赛考生考场安排表-福州大学教务处,2016-12-07,https://jwch.fzu.edu.cn/info/1036/8082.htm,,,,
1036,第十四届福州大学物理实验竞赛考场安排-福州大学教务处,2016-12-07,https://jwch.fzu.edu.cn/info/1036/8081.htm,,,,
1036,关于2016-2017第一学期《网络资源与信息检索》期末考试安排的通知-福州大学教务处,2016-12-05,https://jwch.fzu.edu.cn/info/1036/8080.htm,,,,
1036,有关2016级学生图像信息采集的通知-福州大学教务处,2016-11-28,https://jwch.fzu.edu.cn/info/1036/8079.htm,,,,
1036,关于做好2017届预计毕业生电子注册图像采集工作的通知-福州大学教务处,2016-11-24,https://jwch.fzu.edu.cn/info/1036/8078.htm,,,,
1036,关于2016-2017学年第一学期高等数学期中考试安排的通知-福州大学教务处,2016-11-08,https://jwch.fzu.edu.cn/info/1036/8076.htm,,,,
1036,关于2016-2017学年第二学期排课工作的通知-福州大学教务处,2016-11-08,https://jwch.fzu.edu.cn/info/1036/8077.htm,,,,
1036,关于组织2016级新生开展学籍信息自查工作的通知-福州大学教务处,2016-10-31,https://jwch.fzu.edu.cn/info/1036/8075.htm,,,,
1036,关于2016-2017第一学期大学物理（下）期中考试安排的通知-福州大学教务处,2016-10-17,https://jwch.fzu.edu.cn/info/1036/8074.htm,,,,
1036,关于2017年春季选派我校学生赴台湾高校（部分）交换学习（一学期）的通知-福州大学教务处,2016-10-10,https://jwch.fzu.edu.cn/info/1036/8073.htm,,,,
1036,关于2016年12月全省高校计算机等级考试报名的通知-福州大学教务处,2016-10-08,https://jwch.fzu.edu.cn/info/1036/8072.htm,,,,
1036,关于2015级2016-2017-1体育理论课教室安排的通知-福州大学教务处,2016-09-30,https://jwch.fzu.edu.cn/info/1036/8110.htm,,,,
1036,关于做好2016-2017学年第二学期排课准备工作的通知-福州大学教务处,2016-09-29,https://jwch.fzu.edu.cn/info/1036/8109.htm,,,,
1036,紧急停课通知-福州大学教务处,2016-09-27,https://jwch.fzu.edu.cn/info/1036/8108.htm,,,,
1036,关于2016年国庆节放假及课程调整的通知-福州大学教务处,2016-09-27,https://jwch.fzu.edu.cn/info/1036/8107.htm,,,,
1036,关于重修未缴费名单及延长缴费的通知-福州大学教务处,2016-09-26,https://jwch.fzu.edu.cn/info/1036/9713.htm,,,,
1036,关于2016级军训及上课时间调整的通知-福州大学教务处,2016-09-23,https://jwch.fzu.edu.cn/info/1036/8106.htm,,,,
1036,关于取消福州大学9月14日“嘉锡讲坛”的通知-福州大学教务处,2016-09-14,https://jwch.fzu.edu.cn/info/1036/8104.htm,,,,
1036,领取2016年全国大学生英语竞赛获奖证书通知-福州大学教务处,2016-09-14,https://jwch.fzu.edu.cn/info/1036/8105.htm,,,,
1036,关于2015级学生《大学英语》免修申请的通知-福州大学教务处,2016-09-13,https://jwch.fzu.edu.cn/info/1036/8103.htm,,,,
1036,关于2014级学生《大学英语》免修申请的通知-福州大学教务处,2016-09-13,https://jwch.fzu.edu.cn/info/1036/8102.htm,,,,
1036,关于2016年中秋节放假及课程调整的通知-福州大学教务处,2016-09-12,https://jwch.fzu.edu.cn/info/1036/8100.htm,,,,
1036,有关2016年12月英语四六级考试报名缴费的通知-福州大学教务处,2016-09-12,https://jwch.fzu.edu.cn/info/1036/8101.htm,,,,
1036,关于2016-2017学年第一学期重修选课的通知-福州大学教务处,2016-09-12,https://jwch.fzu.edu.cn/info/1036/8099.htm,,,,
1036,2016级新生英语分级考试安排表-福州大学教务处,2016-09-09,https://jwch.fzu.edu.cn/info/1036/8097.htm,,,,
1036,2016级新生大学计算机分级考试安排表-福州大学教务处,2016-09-09,https://jwch.fzu.edu.cn/info/1036/8098.htm,,,,
1036,关于推出福大教务通的通知-福州大学教务处,2016-09-05,https://jwch.fzu.edu.cn/info/1036/8096.htm,,,,
1036,关于2016年12月全国大学英语四、六级考试报名通知-福州大学教务处,2016-08-29,https://jwch.fzu.edu.cn/info/1036/8095.htm,,,,
1036,2016-2017学年第一学期学期选课补退选的的通知-福州大学教务处,2016-08-27,https://jwch.fzu.edu.cn/info/1036/8093.htm,,,,
1036,2016-2017学年第一学期辅修专业选课补退选缴费的通知-福州大学教务处,2016-08-27,https://jwch.fzu.edu.cn/info/1036/8094.htm,,,,
1036,关于计算机二级Visual FoxPro考试的通知-福州大学教务处,2016-07-09,https://jwch.fzu.edu.cn/info/1036/8092.htm,,,,
1036,2015-2016学年第二学期暑期公共基础课补考安排-福州大学教务处,2016-07-07,https://jwch.fzu.edu.cn/info/1036/8129.htm,,,,
1036,关于印刷2015-2016学年第二学期本科补考试卷的通知-福州大学教务处,2016-07-06,https://jwch.fzu.edu.cn/info/1036/8128.htm,,,,
1036,关于辅修专业选课缴费的相关通知-福州大学教务处,2016-07-04,https://jwch.fzu.edu.cn/info/1036/8126.htm,,,,
1036,关于加强考试管理和严肃考试纪律的通知-福州大学教务处,2016-07-04,https://jwch.fzu.edu.cn/info/1036/8127.htm,,,,
1036,关于公布2016—2017学年第一学期修读辅修专业学生名单的通知-福州大学教务处,2016-06-28,https://jwch.fzu.edu.cn/info/1036/8125.htm,,,,
1036,关于2015-2016第二期大学英语（四）期末考试安排的通知-福州大学教务处,2016-06-27,https://jwch.fzu.edu.cn/info/1036/8117.htm,,,,
1036,关于2015-2016第二期大学英语（三）期末考试安排的通知-福州大学教务处,2016-06-27,https://jwch.fzu.edu.cn/info/1036/8123.htm,,,,
1036,关于2015-2016第二学期大学英语拓展课期末考试安排的通知-福州大学教务处,2016-06-27,https://jwch.fzu.edu.cn/info/1036/8120.htm,,,,
1036,关于2015-2016第二学期概率论与数理统计期末考试安排的通知-福州大学教务处,2016-06-27,https://jwch.fzu.edu.cn/info/1036/8122.htm,,,,
1036,关于2015-2016学年第二学期高等数学A（中）、B（下）、C（下）、D、E期末考试安排的通知-福州大学教务处,2016-06-27,https://jwch.fzu.edu.cn/info/1036/8116.htm,,,,
1036,关于2015-2016第二期大学英语（二）期末考试安排的通知-福州大学教务处,2016-06-27,https://jwch.fzu.edu.cn/info/1036/8121.htm,,,,
1036,关于2015-2016第二学期工程制图期末考试安排的通知-福州大学教务处,2016-06-27,https://jwch.fzu.edu.cn/info/1036/8119.htm,,,,
1036,关于2015-2016第二学期大学物理期末考试安排的通知-福州大学教务处,2016-06-27,https://jwch.fzu.edu.cn/info/1036/8118.htm,,,,
1036,关于2015-2016学年第二学期高等数学A(上)、B(上)、C(上)期末考试安排的通知-福州大学教务处,2016-06-27,https://jwch.fzu.edu.cn/info/1036/8124.htm,,,,
1036,关于《大学物理实验》（下）期末考试通知-福州大学教务处,2016-06-20,https://jwch.fzu.edu.cn/info/1036/8115.htm,,,,
1036,关于2016年6月18日全国大学英语四、六级考试的相关通知-福州大学教务处,2016-06-16,https://jwch.fzu.edu.cn/info/1036/8114.htm,,,,
1036,关于2016-2017学年第一学期学生学期选课的通知-福州大学教务处,2016-06-15,https://jwch.fzu.edu.cn/info/1036/8113.htm,,,,
1036,关于“思政课实践”、“思政原著导读”课程上课通知-福州大学教务处,2016-06-13,https://jwch.fzu.edu.cn/info/1036/9714.htm,,,,
1036,关于做好期末复习考试及下学期开学等工作的通知-福州大学教务处,2016-06-07,https://jwch.fzu.edu.cn/info/1036/8112.htm,,,,
1036,2016年全国大学生英语竞赛获奖名单-福州大学教务处,2016-05-27,https://jwch.fzu.edu.cn/info/1036/8111.htm,,,,
1036,2015-2016年第二学期网络资源与信息检索期末考试通知-福州大学教务处,2016-05-23,https://jwch.fzu.edu.cn/info/1036/8181.htm,,,,
1036,关于2015学年02学期在校学生申请修读“辅修专业”的通知-福州大学教务处,2016-05-20,https://jwch.fzu.edu.cn/info/1036/8180.htm,,,,
1036,关于教务系统暂停使用的通知-福州大学教务处,2016-05-12,https://jwch.fzu.edu.cn/info/1036/8178.htm,,,,
1036,关于2016-2017学年第一学期排课工作的通知-福州大学教务处,2016-05-06,https://jwch.fzu.edu.cn/info/1036/8174.htm,,,,
1036,关于2015-2016学年第二学期线性代数期末考试安排的通知-福州大学教务处,2016-05-03,https://jwch.fzu.edu.cn/info/1036/8171.htm,,,,
1036,关于2016年“五一”劳动节放假课程调整的通知-福州大学教务处,2016-04-26,https://jwch.fzu.edu.cn/info/1036/8168.htm,,,,
1036,关于公布全国大学生英语竞赛成绩及决赛名单的通知-福州大学教务处,2016-04-22,https://jwch.fzu.edu.cn/info/1036/8164.htm,,,,
1036,关于2015-2016学年第二学期高等数学期中考试安排的通知-福州大学教务处,2016-04-19,https://jwch.fzu.edu.cn/info/1036/8158.htm,,,,
1036,2016年5月全国大学英语四、六级口语考试报名通知-福州大学教务处,2016-04-19,https://jwch.fzu.edu.cn/info/1036/8161.htm,,,,
1036,关于公布2016年各学院接收转专业学生计划的通知-福州大学教务处,2016-04-14,https://jwch.fzu.edu.cn/info/1036/8149.htm,,,,
1036,关于2016年度秋季选派我校学生赴台湾艺术大学交换学习（一学期）的通知-福州大学教务处,2016-04-14,https://jwch.fzu.edu.cn/info/1036/8152.htm,,,,
1036,关于2016年度秋季选派我校学生赴台湾东海大学交流学习的通知-福州大学教务处,2016-04-05,https://jwch.fzu.edu.cn/info/1036/8145.htm,,,,
1036,关于重修未缴费名单及延长缴费的通知-福州大学教务处,2016-04-01,https://jwch.fzu.edu.cn/info/1036/8142.htm,,,,
1036,关于2016年度选派我校学生赴台湾中央大学参加暑期研习班的通知-福州大学教务处,2016-03-31,https://jwch.fzu.edu.cn/info/1036/8135.htm,,,,
1036,关于开设高等数学A、B（上）独立重修班的通知-福州大学教务处,2016-03-31,https://jwch.fzu.edu.cn/info/1036/8134.htm,,,,
1036,关于2016年度秋季选派我校学生赴台湾中央大学交换学习（一学期）的通知-福州大学教务处,2016-03-31,https://jwch.fzu.edu.cn/info/1036/9717.htm,,,,
1036,关于2016年度秋季选派我校学生赴台湾大学交换学习（一学期）的通知-福州大学教务处,2016-03-30,https://jwch.fzu.edu.cn/info/1036/8133.htm,,,,
1036,关于2016年清明节放假课程调整的通知-福州大学教务处,2016-03-29,https://jwch.fzu.edu.cn/info/1036/8132.htm,,,,
1036,2016年全国大学生英语竞赛暨福建省大学生英语竞赛考场安排通知-福州大学教务处,2016-03-28,https://jwch.fzu.edu.cn/info/1036/8131.htm,,,,
1036,关于做好2016年本科生转专业工作的通知-福州大学教务处,2016-03-28,https://jwch.fzu.edu.cn/info/1036/8130.htm,,,,
1036,关于2016年度选派我校学生赴台湾海洋大学参加暑期研习班的通知-福州大学教务处,2016-03-25,https://jwch.fzu.edu.cn/info/1036/8224.htm,,,,
1036,关于2016年度选派我校学生赴台湾东吴大学参加暑期讲堂的通知-福州大学教务处,2016-03-25,https://jwch.fzu.edu.cn/info/1036/8223.htm,,,,
1036,关于2016年度秋季选派我校学生赴台湾大学参加暑期课程的通知-福州大学教务处,2016-03-25,https://jwch.fzu.edu.cn/info/1036/8221.htm,,,,
1036,关于做好2016-2017学年第一学期排课准备工作的通知-福州大学教务处,2016-03-23,https://jwch.fzu.edu.cn/info/1036/8218.htm,,,,
1036,关于更改2016年6月省计算机等级考试具体时间的通知-福州大学教务处,2016-03-11,https://jwch.fzu.edu.cn/info/1036/8213.htm,,,,
1036,关于2015-2016学年第二学期重修选课的通知-福州大学教务处,2016-03-11,https://jwch.fzu.edu.cn/info/1036/8216.htm,,,,
1036,关于2016年6月全省高校计算机等级考试报名的通知-福州大学教务处,2016-03-09,https://jwch.fzu.edu.cn/info/1036/8212.htm,,,,
1036,关于2014级学生《大学英语》免修申请的通知-福州大学教务处,2016-03-07,https://jwch.fzu.edu.cn/info/1036/8210.htm,,,,
1036,关于2016年6月全国大学英语四、六级考试报名通知-福州大学教务处,2016-03-01,https://jwch.fzu.edu.cn/info/1036/8209.htm,,,,
1036,关于2015-2016学年第二学期学期选课补退选的通知-福州大学教务处,2016-02-28,https://jwch.fzu.edu.cn/info/1036/8201.htm,,,,
1036,2015-2016-2体育理论教室安排表-福州大学教务处,2016-02-28,https://jwch.fzu.edu.cn/info/1036/8208.htm,,,,
1036,2015-2016学年下学期辅修专业补退选课程及缴费的通知-福州大学教务处,2016-02-28,https://jwch.fzu.edu.cn/info/1036/8202.htm,,,,
1036,关于大学物理补考冲突处理的通知-福州大学教务处,2016-02-26,https://jwch.fzu.edu.cn/info/1036/8200.htm,,,,
1036,201501学期公共数学补考安排表-福州大学教务处,2016-01-25,https://jwch.fzu.edu.cn/info/1036/8199.htm,,,,
1036,2015-2016学年第一学期寒假各学院专业课及公共课补考安排表-福州大学教务处,2016-01-25,https://jwch.fzu.edu.cn/info/1036/8198.htm,,,,
1036,2016年春季学期《大学物理实验（上）》绪论课安排-福州大学教务处,2016-01-19,https://jwch.fzu.edu.cn/info/1036/8197.htm,,,,
1036,关于印刷2015-2016学年第一学期本科补考试卷的通知-福州大学教务处,2016-01-15,https://jwch.fzu.edu.cn/info/1036/8196.htm,,,,
1036,关于辅修专业选课、免听、缴费的相关通知-福州大学教务处,2016-01-11,https://jwch.fzu.edu.cn/info/1036/8195.htm,,,,
1036,关于2015-2016学年第一学期高等数学(A、B、C)上、D期末考试安排的通知-福州大学教务处,2016-01-06,https://jwch.fzu.edu.cn/info/1036/8190.htm,,,,
1036,关于2015-2016学年第一学期高等数学A(下）、B（下）期末考试安排的通知-福州大学教务处,2016-01-06,https://jwch.fzu.edu.cn/info/1036/8193.htm,,,,
1036,关于2015-2016第一学期工程制图、画法几何期末考试安排的通知-福州大学教务处,2016-01-06,https://jwch.fzu.edu.cn/info/1036/8287.htm,,,,
1036,关于2015-2016第一学期大学英语（四）期末考试安排的通知-福州大学教务处,2016-01-05,https://jwch.fzu.edu.cn/info/1036/8275.htm,,,,
1036,关于2015-2016学年第一学期线性代数与解析几何期末考试安排的通知-福州大学教务处,2016-01-05,https://jwch.fzu.edu.cn/info/1036/8265.htm,,,,
1036,关于2015-2016第一学期大学英语（三）期末考试安排的通知-福州大学教务处,2016-01-05,https://jwch.fzu.edu.cn/info/1036/8274.htm,,,,
1036,关于2015-2016第一学期大学英语（一）期末考试安排的通知-福州大学教务处,2016-01-05,https://jwch.fzu.edu.cn/info/1036/8270.htm,,,,
1036,关于2015-2016学年第一学期概率论与数理统计期末考试安排的通知-福州大学教务处,2016-01-05,https://jwch.fzu.edu.cn/info/1036/8268.htm,,,,
1036,关于2015-2016第一学期大学英语（二）期末考试安排的通知-福州大学教务处,2016-01-05,https://jwch.fzu.edu.cn/info/1036/8278.htm,,,,
1036,关于2015-2016第一学期大学英语拓展课期末考试安排的通知-福州大学教务处,2016-01-05,https://jwch.fzu.edu.cn/info/1036/8282.htm,,,,
1036,辅修经管院本学期选修会计学原理模拟实验（二）上课安排-福州大学教务处,2015-12-29,https://jwch.fzu.edu.cn/info/1036/8243.htm,,,,
1036,关于2016年元旦放假课程调整的通知-福州大学教务处,2015-12-29,https://jwch.fzu.edu.cn/info/1036/9718.htm,,,,
1036,关于大学物理（上）独立重修班考试的通知-福州大学教务处,2015-12-29,https://jwch.fzu.edu.cn/info/1036/8262.htm,,,,
1036,关于工程制图A（上）、D、E及画法几何更改期末考试时间的通知-福州大学教务处,2015-12-24,https://jwch.fzu.edu.cn/info/1036/8240.htm,,,,
1036,有关教务处试卷系统的补充通知-福州大学教务处,2015-12-22,https://jwch.fzu.edu.cn/info/1036/8238.htm,,,,
1036,关于2015-2016第一学期大学物理（下）、B(下）期末考试安排的通知-福州大学教务处,2015-12-21,https://jwch.fzu.edu.cn/info/1036/8234.htm,,,,
1036,关于2015-2016学年第二学期学生学期选课的通知-福州大学教务处,2015-12-18,https://jwch.fzu.edu.cn/info/1036/8233.htm,,,,
1036,关于做好期末复习考试及下学期开学等工作的通知-福州大学教务处,2015-12-15,https://jwch.fzu.edu.cn/info/1036/8232.htm,,,,
1036,关于公布2015—2016学年第二学期修读辅修专业学生名单的通知-福州大学教务处,2015-12-11,https://jwch.fzu.edu.cn/info/1036/8231.htm,,,,
1036,有关2015级学生图像信息采集的通知-福州大学教务处,2015-12-08,https://jwch.fzu.edu.cn/info/1036/8229.htm,,,,
1036,有关启用教务处试卷管理系统的通知-福州大学教务处,2015-12-08,https://jwch.fzu.edu.cn/info/1036/8230.htm,,,,
1036,关于2015-2016第一学期《网络信息检索》期末考试安排的通知-福州大学教务处,2015-11-30,https://jwch.fzu.edu.cn/info/1036/8350.htm,,,,
1036,关于做好2016届预计毕业生电子注册图像采集工作的通知-福州大学教务处,2015-11-30,https://jwch.fzu.edu.cn/info/1036/8228.htm,,,,
1036,关于2015-2016学年第一学期高等数学期中考试安排的通知-福州大学教务处,2015-11-19,https://jwch.fzu.edu.cn/info/1036/8348.htm,,,,
1036,关于2016年度春季选派我校学生赴台湾东海大学交流学习的通知-福州大学教务处,2015-11-11,https://jwch.fzu.edu.cn/info/1036/8344.htm,,,,
1036,关于2015-2016学年第二学期排课工作的通知-福州大学教务处,2015-11-10,https://jwch.fzu.edu.cn/info/1036/8341.htm,,,,
1036,关于2015学年01学期在校学生申请修读“辅修专业”的通知-福州大学教务处,2015-11-10,https://jwch.fzu.edu.cn/info/1036/8338.htm,,,,
1036,关于《拟组建经济与管理学院会计学、财务管理ACCA专业方向班》的宣讲通知-福州大学教务处,2015-11-03,https://jwch.fzu.edu.cn/info/1036/8335.htm,,,,
1036,2015-2016-1体育理论课教室安排表——2015级-福州大学教务处,2015-10-30,https://jwch.fzu.edu.cn/info/1036/8333.htm,,,,
1036,关于2016年度春季选派我校学生赴台湾宜兰大学交流学习的通知-福州大学教务处,2015-10-28,https://jwch.fzu.edu.cn/info/1036/8331.htm,,,,
1036,关于2015-2016第一学期大学物理（下）期中考试安排的通知-福州大学教务处,2015-10-19,https://jwch.fzu.edu.cn/info/1036/8328.htm,,,,
1036,关于重修选课缴费时间延长的通知-福州大学教务处,2015-10-15,https://jwch.fzu.edu.cn/info/1036/8323.htm,,,,
1036,关于2016年度春季选派我校学生赴台湾大学交流学习的通知-福州大学教务处,2015-10-10,https://jwch.fzu.edu.cn/info/1036/8320.htm,,,,
1036,关于重修未缴费名单及延长缴费时间的通知-福州大学教务处,2015-10-08,https://jwch.fzu.edu.cn/info/1036/8318.htm,,,,
1036,关于2014级2015-2016-1体育理论课教室安排的通知-福州大学教务处,2015-09-28,https://jwch.fzu.edu.cn/info/1036/8314.htm,,,,
1036,关于做好2015-2016学年第二学期排课准备工作的通知-福州大学教务处,2015-09-21,https://jwch.fzu.edu.cn/info/1036/8304.htm,,,,
1036,福州大学本科教学工作2015-2016学年第一学期工作要点-福州大学教务处,2015-09-21,https://jwch.fzu.edu.cn/info/1036/8310.htm,,,,
1036,关于大学物理（上）重修班上课时间调整的通知-福州大学教务处,2015-09-21,https://jwch.fzu.edu.cn/info/1036/8307.htm,,,,
1036,关于2015年12月全省高校计算机等级考试报名的通知-福州大学教务处,2015-09-14,https://jwch.fzu.edu.cn/info/1036/8301.htm,,,,
1036,关于2015级新生入学计算机分级考试安排的通知-福州大学教务处,2015-09-11,https://jwch.fzu.edu.cn/info/1036/8298.htm,,,,
1036,关于2015-2016学年第一学期重修选课的通知-福州大学教务处,2015-09-11,https://jwch.fzu.edu.cn/info/1036/8293.htm,,,,
1036,关于2015级新生入学英语分级考试安排的通知-福州大学教务处,2015-09-07,https://jwch.fzu.edu.cn/info/1036/8290.htm,,,,
1036,关于2014级学生《大学英语》免修申请的通知-福州大学教务处,2015-09-06,https://jwch.fzu.edu.cn/info/1036/8399.htm,,,,
1036,关于2015年12月全国大学英语四、六级考试报名通知-福州大学教务处,2015-09-01,https://jwch.fzu.edu.cn/info/1036/8397.htm,,,,
1036,关于9月3日放假及课程调整的通知-福州大学教务处,2015-08-30,https://jwch.fzu.edu.cn/info/1036/8395.htm,,,,
1036,关于2015-2016学年第一学期跨院（系）、跨学科选修课（校选课）选课须知-福州大学教务处,2015-08-30,https://jwch.fzu.edu.cn/info/1036/8394.htm,,,,
1036,辅修专业补退选课程及缴费的通知-福州大学教务处,2015-08-30,https://jwch.fzu.edu.cn/info/1036/9721.htm,,,,
1036,关于2015-2016学年第一学期学期选课补退选的通知-福州大学教务处,2015-08-28,https://jwch.fzu.edu.cn/info/1036/8384.htm,,,,
1036,关于大学物理（上）（下）补考的相关通知-福州大学教务处,2015-07-13,https://jwch.fzu.edu.cn/info/1036/8380.htm,,,,
1036,2014-2015学年第2学期公共课及专业课补考安排-福州大学教务处,2015-07-13,https://jwch.fzu.edu.cn/info/1036/8383.htm,,,,
1036,2014学年第二学期公共数学补考安排表-福州大学教务处,2015-07-13,https://jwch.fzu.edu.cn/info/1036/8382.htm,,,,
1036,关于印刷2014-2015学年第二学期本科补考试卷的通知-福州大学教务处,2015-07-07,https://jwch.fzu.edu.cn/info/1036/8377.htm,,,,
1036,关于辅修专业选课、免听、缴费的相关通知-福州大学教务处,2015-07-03,https://jwch.fzu.edu.cn/info/1036/8375.htm,,,,
1036,关于高等数学b、c（上）独立重修班考试地点更新的通知-福州大学教务处,2015-07-02,https://jwch.fzu.edu.cn/info/1036/8365.htm,,,,
1036,关于公布2015—2016学年第一学期修读辅修专业学生名单的通知-福州大学教务处,2015-07-02,https://jwch.fzu.edu.cn/info/1036/9720.htm,,,,
1036,关于高等数学b、c（上）重修班期末考试的通知-福州大学教务处,2015-06-29,https://jwch.fzu.edu.cn/info/1036/8364.htm,,,,
1036,关于“思政课实践”、“思政原著导读”课程上课通知-福州大学教务处,2015-06-24,https://jwch.fzu.edu.cn/info/1036/8362.htm,,,,
1036,请参加2016年春季海外交流的同学提前做好英语成绩及出国证件准备的通知-福州大学教务处,2015-06-24,https://jwch.fzu.edu.cn/info/1036/8363.htm,,,,
1036,关于2014-2015第二学期大学物理实验（上）期末考试安排的通知-福州大学教务处,2015-06-23,https://jwch.fzu.edu.cn/info/1036/8443.htm,,,,
1036,关于2014-2015第二学期大学英语（二）期末考试安排的通知-福州大学教务处,2015-06-23,https://jwch.fzu.edu.cn/info/1036/8356.htm,,,,
1036,关于2014-2015第二学期工程制图期末考试安排的通知-福州大学教务处,2015-06-23,https://jwch.fzu.edu.cn/info/1036/8351.htm,,,,
1036,关于2014-2015第二学期概率论与数理统计期末考试安排的通知-福州大学教务处,2015-06-23,https://jwch.fzu.edu.cn/info/1036/8354.htm,,,,
1036,关于2014-2015第二学期大学英语（四）期末考试安排的通知-福州大学教务处,2015-06-23,https://jwch.fzu.edu.cn/info/1036/8361.htm,,,,
1036,关于2014-2015第二学期大学物理（上）期末考试安排的通知-福州大学教务处,2015-06-18,https://jwch.fzu.edu.cn/info/1036/8441.htm,,,,
1036,关于大学物理B（上）独立重修班考试的通知-福州大学教务处,2015-06-17,https://jwch.fzu.edu.cn/info/1036/8438.htm,,,,
1036,关于2015年端午节放假及课程调整的通知-福州大学教务处,2015-06-17,https://jwch.fzu.edu.cn/info/1036/8436.htm,,,,
1036,关于2015-2016学年第一学期学生学期选课的通知-福州大学教务处,2015-06-15,https://jwch.fzu.edu.cn/info/1036/8434.htm,,,,
1036,关于大学英语（一）（三）独立重修班考试的通知-福州大学教务处,2015-06-12,https://jwch.fzu.edu.cn/info/1036/8432.htm,,,,
1036,关于2014-2015第二学期8-13周《大学英语专题课》考试安排的通知-福州大学教务处,2015-06-04,https://jwch.fzu.edu.cn/info/1036/8430.htm,,,,
1036,关于教务自助终端当前服务对象和功能说明的通知-福州大学教务处,2015-06-04,https://jwch.fzu.edu.cn/info/1036/8431.htm,,,,
1036,关于按时报送2015届毕业和学位材料的通知-福州大学教务处,2015-06-02,https://jwch.fzu.edu.cn/info/1036/8427.htm,,,,
1036,关于做好2014-2015第二学期期末复习考试及下学期开学等工作的通知-福州大学教务处,2015-06-02,https://jwch.fzu.edu.cn/info/1036/8425.htm,,,,
1036,2015年全国大学生英语竞赛（C类）决赛简讯-福州大学教务处,2015-05-25,https://jwch.fzu.edu.cn/info/1036/8421.htm,,,,
1036,关于领取毕业证书和学位证书的通知-福州大学教务处,2015-05-24,https://jwch.fzu.edu.cn/info/1036/8419.htm,,,,
1036,关于2014学年02学期在校学生申请修读“辅修专业”的通知-福州大学教务处,2015-05-21,https://jwch.fzu.edu.cn/info/1036/8417.htm,,,,
1036,2014-2015年第二学期网络资源与信息检索期末考试通知-福州大学教务处,2015-05-18,https://jwch.fzu.edu.cn/info/1036/8415.htm,,,,
1036,关于2015年高雄第一科技大学财务金融暑期陆生专班项目的报名通知-福州大学教务处,2015-05-05,https://jwch.fzu.edu.cn/info/1036/8413.htm,,,,
1036,关于2014-2015学年第二学期线性代数期末考试安排的通知-福州大学教务处,2015-05-04,https://jwch.fzu.edu.cn/info/1036/8411.htm,,,,
1036,2015年全国大学生英语竞赛福建省赛区决赛通知-福州大学教务处,2015-04-28,https://jwch.fzu.edu.cn/info/1036/8408.htm,,,,
1036,全国大学生英语竞赛暨全省英语竞赛成绩通知-福州大学教务处,2015-04-27,https://jwch.fzu.edu.cn/info/1036/8407.htm,,,,
1036,关于2015年“五一”劳动节放假课程调整的通知-福州大学教务处,2015-04-27,https://jwch.fzu.edu.cn/info/1036/8405.htm,,,,
1036,关于2015年韩国梨花女子大学暑期项目的报名通知-福州大学教务处,2015-04-23,https://jwch.fzu.edu.cn/info/1036/8403.htm,,,,
1036,关于2014-2015学年第二学期高等数学期中考试安排的通知-福州大学教务处,2015-04-20,https://jwch.fzu.edu.cn/info/1036/8472.htm,,,,
1036,关于公布2015年各学院接收转专业学生计划的通知-福州大学教务处,2015-04-17,https://jwch.fzu.edu.cn/info/1036/8471.htm,,,,
1036,关于教务系统维护暂停使用的通知-福州大学教务处,2015-04-16,https://jwch.fzu.edu.cn/info/1036/8469.htm,,,,
1036,关于2015年度选派我校学生赴台湾艺术大学参加暑期研习班的通知-福州大学教务处,2015-04-16,https://jwch.fzu.edu.cn/info/1036/8470.htm,,,,
1036,关于2015年度选派我校学生赴台湾大学参加夏令营的通知-福州大学教务处,2015-04-15,https://jwch.fzu.edu.cn/info/1036/8468.htm,,,,
1036,关于2015年度秋季选派我校学生赴台湾东海大学交流学习的通知-福州大学教务处,2015-04-15,https://jwch.fzu.edu.cn/info/1036/8467.htm,,,,
1036,关于2015年度秋季选派我校学生赴台湾宜兰大学交流学习的通知-福州大学教务处,2015-04-15,https://jwch.fzu.edu.cn/info/1036/8466.htm,,,,
